Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-1,4,-8,-12,0,-4,5,-6,-4,-7,15,9,-2,-2,-1,2,1
0,-3,-28,-3,-2,-2,4,1,-2,-8,20,-8,4,4,-2,-2,1
-1,-12,-3,21,1,-2,6,1,0,6,-2,-11,-2,0,-2,-3,1
-1,-5,13,-3,-2,2,-3,1,-1,-10,-31,-3,-1,-3,2,-3,1
-1,-9,3,3,3,-3,-4,-1,1,-6,7,2,-2,-1,-16,2,1
0,-1,-6,-13,-3,-1,4,-3,2,-6,14,2,1,4,3,4,1
2,11,38,14,8,-3,-10,-7,-7,-22,-64,-2,-4,-7,2,-2,1
-3,-1,5,-21,-8,-3,1,-2,1,-13,3,11,3,0,-6,-3,1
-1,-11,-2,12,2,4,6,2,2,-2,13,-2,-3,2,3,0,1
-1,-17,3,-5,-4,-3,-5,-3,-1,-15,-4,-15,-9,-6,-3,1,1
-2,-13,-6,1,3,2,0,-2,0,-4,10,20,7,0,10,0,1
-2,-9,-9,-1,1,1,-2,2,0,-9,7,-2,-3,-4,-5,-1,1
-3,-15,-18,-22,-9,-4,-7,0,0,-8,-1,1,-2,3,-2,1,1
-1,4,7,7,2,0,5,-2,1,0,8,1,0,-1,0,0,1
1,0,-16,-9,-4,-2,-4,0,2,6,42,4,1,1,1,1,1
-6,-17,-49,-3,-3,-4,-3,-4,-3,1,6,1,1,0,1,-2,1
-3,0,-6,1,0,-2,1,0,0,6,4,-8,-5,0,1,0,1
1,-2,12,5,2,-1,-8,0,-3,11,1,-17,0,0,-3,-2,1
-2,1,1,28,-2,-2,14,1,0,0,-3,-8,-2,-1,-7,2,1
0,1,2,0,0,-2,-4,0,-1,-8,-13,-2,2,0,1,1,1
4,15,35,-6,-1,0,-1,0,-3,-11,-39,-2,-1,0,-3,-1,1
-4,-2,24,-4,-4,-2,2,-2,-2,8,4,-2,-3,-1,-3,-3,1
0,-5,-22,2,2,-2,-8,3,1,5,23,1,0,-1,3,-1,1
4,7,9,-7,1,3,14,2,-2,-6,-7,15,1,-4,-28,-6,1
-3,2,-15,-5,-4,-4,-4,2,-1,-7,-3,-12,0,2,1,-3,1
1,10,2,12,1,1,3,-2,-1,2,10,3,0,-1,12,1,1
-2,-6,-15,-11,-7,-2,-9,-3,-4,1,7,-11,-4,-1,2,-7,1
1,-9,-8,-1,6,2,-5,1,0,12,17,41,6,0,9,-2,1
-6,1,-4,-15,-3,-2,-12,-14,-2,4,8,-3,-5,0,5,16,1
1,3,-3,-15,-4,-1,-7,-24,1,-2,-5,-9,-3,-2,0,1,1
3,4,10,7,1,3,1,4,-5,-15,-18,-9,-4,-6,6,-5,1
-3,9,-1,7,-1,-2,-9,4,-3,-4,-6,-1,-2,-3,-2,-2,1
-4,2,12,-3,2,2,-4,3,4,5,0,13,4,1,-1,-1,1
0,9,8,-3,-4,-3,-4,7,4,4,-8,-16,-5,1,-3,-2,1
-6,-13,-15,-6,0,-1,3,-3,2,7,28,24,8,2,-3,-1,1
-3,-19,-34,6,2,-1,-2,4,1,15,21,-12,-1,1,1,-3,1
1,-2,0,-2,-3,-4,-6,15,-6,-1,-13,-2,-5,-1,1,-28,1
4,3,17,-4,1,-1,8,28,4,-5,4,8,2,-1,3,-19,1
-7,-5,-8,-5,-3,2,5,-10,3,10,11,-3,-5,-5,-23,5,1
-5,-8,-28,-13,-8,4,-1,-14,-4,-6,8,4,6,-7,0,11,1
5,3,-8,3,3,1,-2,-1,-2,0,6,6,-2,-2,4,2,1
0,6,2,-9,-2,-1,-6,-4,-3,-16,-23,-11,1,5,-4,2,1
6,25,40,39,2,-5,1,-1,-10,-6,-42,-17,-1,-1,4,4,1
-6,-6,16,1,0,-3,-8,-3,-2,4,-3,-1,-4,0,6,-1,1
0,-3,-8,-24,-6,0,-3,-1,6,-2,10,0,1,-1,2,3,1
5,-7,-19,19,4,-1,6,-5,-2,-1,20,-9,-5,-2,-1,-1,1
-3,-8,-30,-11,-4,-3,18,-3,3,11,2,-7,-5,-1,-30,7,1
-4,-6,4,-7,-4,1,7,-5,3,4,-5,9,6,-3,-4,6,1
-1,-2,-2,8,2,-3,-9,11,-2,5,5,-1,1,3,4,-31,1
-2,2,6,9,4,6,12,3,-4,-1,-7,17,-5,-10,-25,-2,1
-3,12,0,-14,-3,-2,-3,-2,-1,0,-8,2,4,-2,9,8,1
2,0,3,-6,-6,-3,-5,6,-1,0,-24,-16,-4,2,3,-6,1
-1,-20,13,-6,-2,1,9,7,-3,-5,-16,-3,-3,0,-23,3,1
-1,-4,-4,-7,-1,-5,0,-7,3,23,23,3,0,2,5,8,1
1,-4,-17,1,0,-2,-7,-9,1,7,1,-3,0,1,12,0,1
-2,-3,-10,10,-2,-4,-10,-6,-6,-6,-8,-5,0,2,-1,1,1
4,12,23,10,5,1,-3,-5,-1,-12,-11,-22,-4,0,1,1,1
-3,9,-9,9,1,-5,-3,-1,0,-1,12,27,0,1,13,7,1
-1,0,-26,-13,-1,0,-8,-6,-4,-3,7,2,1,-1,7,3,1
-2,4,1,-14,-5,-5,-3,-4,-1,3,-6,-14,-6,-4,8,0,1
-4,-6,3,4,-2,4,-23,-16,-4,-5,-3,-2,-1,-5,2,3,1
1,-1,-3,3,1,1,-4,1,-8,-4,28,-3,-1,-4,-8,-10,1
2,-11,-24,-2,-3,2,0,6,-6,4,-1,-7,-4,-1,5,-2,1
2,11,10,4,4,3,0,0,1,5,-6,6,2,-1,-7,3,1
1,-6,12,8,4,-6,5,-1,2,11,10,15,0,1,-1,-1,1
-5,-6,4,-13,-8,-4,-3,2,1,1,-30,-10,-2,7,5,-5,1
-7,-10,-8,-8,-4,-9,1,-2,3,-8,-1,7,3,7,11,2,1
-2,13,3,-2,-3,-8,-11,3,0,5,-2,-8,-2,-2,3,-16,1
2,0,-4,5,1,-4,-11,7,-3,5,20,-1,-2,-4,25,4,1
0,-3,5,-5,0,5,13,3,-1,-8,-5,1,2,-5,-15,-2,1
-2,3,-13,3,1,2,21,4,2,21,66,4,1,-1,-20,-1,1
-9,-28,-43,-15,-8,-3,-6,-2,1,-2,-16,2,1,6,8,4,1
-2,6,10,3,4,-3,-1,-7,3,5,10,4,0,-2,-5,8,1
9,8,-35,-1,2,3,2,-15,-4,-23,23,-2,-6,-1,7,-3,1
-3,4,-5,-14,-6,-6,11,-8,-2,-6,-32,-4,5,0,3,6,1
3,6,23,30,10,5,-8,2,6,12,-5,-17,-9,-11,-8,-2,1
2,5,39,-11,-1,4,9,8,-3,-2,-44,15,2,-4,-13,-7,1
3,0,2,-4,1,9,4,7,-16,5,26,-14,-10,-24,-9,-4,1
6,3,19,10,-2,10,7,17,-1,2,-42,-18,-8,-4,-4,-42,1
-10,-11,26,-3,-2,-4,-36,1,6,-3,14,6,4,16,0,10,1
0,23,-20,-9,-6,-20,14,-6,-8,-22,-3,5,0,8,-2,20,1
14,19,-8,9,2,-3,16,11,-3,-9,26,0,1,11,-11,-12,1
-6,-15,-23,-2,0,-12,-21,-6,9,10,-22,-4,-2,1,4,16,1
-12,-2,18,-13,-5,-3,8,-15,1,13,-52,5,4,3,-1,6,1
0,-12,-13,1,-2,3,0,-4,6,2,21,-13,-5,-1,-1,1,1
0,-28,-30,0,11,1,4,2,1,26,-4,29,1,-7,-5,-8,1
-2,5,7,8,3,6,-17,-4,-12,-6,-7,-10,-8,-7,8,4,1
0,4,1,-17,-9,0,3,-12,4,-15,-22,-1,6,4,0,16,1
-4,6,36,10,1,3,1,14,-5,4,-25,-8,-2,-2,-9,-37,1
1,4,2,6,-4,0,-4,2,1,-2,6,-10,-5,-4,11,5,1
-2,0,-34,-9,-3,4,-5,-9,1,-4,24,8,5,-2,5,0,1
-5,-2,10,2,-2,0,4,14,-8,-17,-50,-10,-7,-9,-10,-13,1
2,19,67,-5,-2,12,-8,4,-4,2,-70,3,3,-1,6,5,1
-6,12,-20,6,0,-5,-25,-2,7,1,21,-4,3,-1,6,1,1
4,-9,-7,17,3,0,-8,6,3,-5,9,-4,-1,-4,-9,-4,1
8,21,25,-3,-6,-2,10,-3,-3,-5,-1,-29,-5,-2,-16,-6,1
-6,3,-18,14,2,-2,9,-7,2,8,-8,11,10,0,3,1,1
5,14,44,14,3,6,17,4,-6,-3,-61,-16,-10,-13,-21,-8,1
2,5,-16,-16,-8,-2,9,-2,-7,-8,22,1,1,1,27,4,1
-6,4,14,9,2,-6,-19,-7,3,8,11,-2,0,8,20,15,1
0,-9,0,-4,-1,-3,-8,11,-6,3,-5,4,-5,-2,-6,-38,1
1,-4,2,-15,-3,0,1,17,-3,-15,6,9,2,0,15,2,1
-1,1,-4,3,3,4,-4,-5,-18,11,3,-9,-3,-4,-4,7,1
1,-4,-25,3,0,2,0,-6,-4,3,1,-4,-2,-6,-5,-5,1
2,7,29,-25,-6,-3,1,-4,2,-36,-9,26,9,3,-11,8,1
2,19,-10,22,9,0,9,-10,-3,-6,-10,2,-2,4,48,-2,1
4,14,39,-16,-7,-10,-16,-2,0,-6,-29,-31,-12,-6,-2,3,1
-9,-12,-2,10,2,1,-6,-1,7,9,33,17,4,8,-8,5,1
-1,-2,-28,-3,-3,1,-2,-15,5,9,35,1,-2,-8,2,11,1
-2,-4,-8,-12,-4,-9,6,-5,-9,1,-2,2,2,6,-12,3,1
-7,-14,-2,-9,-7,-7,-6,-7,2,6,10,-5,-2,-4,-17,1,1
-7,-13,-3,-8,-4,3,0,-3,2,7,13,11,0,-4,-4,10,1
-5,0,-25,5,5,1,4,-30,11,1,5,2,0,6,-9,6,1
-5,1,10,-20,-9,-8,-1,-1,-2,4,-12,-14,-6,0,-11,-6,1
-9,-12,25,12,6,0,7,24,0,4,-17,23,7,4,-16,-57,1
8,29,-17,2,1,1,-4,-3,1,1,4,-2,-2,-7,-8,0,1
2,-7,-21,-9,-4,2,0,3,2,4,29,-12,-8,-2,-8,20,1
0,-16,-9,-16,-11,-7,0,8,1,10,-11,-17,0,1,16,-12,1
-2,2,-1,33,10,1,-8,-5,1,5,29,19,7,2,-7,4,1
-6,-12,-21,-3,-1,9,18,-8,3,6,-1,-6,-2,-5,-4,6,1
0,-2,-2,-15,-3,4,-6,-2,-2,-5,-11,-14,-11,-8,19,9,1
-1,18,-14,-15,-5,-3,-47,-16,-1,-13,17,13,7,6,16,-7,1
4,4,-4,22,7,-2,2,6,1,8,-1,4,4,4,2,2,1
-1,-12,18,2,0,-3,12,0,1,5,-12,-9,-3,-2,-9,-8,1
-3,-15,-19,-10,-8,-5,-4,6,0,10,12,-10,-5,-2,4,21,1
0,-3,-5,-2,2,3,10,-20,3,-6,20,25,5,-3,4,6,1
3,-3,-21,-12,-3,1,10,-3,1,7,8,0,0,1,-5,11,1
-2,0,4,1,2,-1,3,10,3,2,-4,3,2,3,-14,6,1
-1,-3,19,1,-3,0,0,-28,-5,1,-21,-23,-9,-7,-5,-3,1
2,-3,-6,7,2,0,7,-1,-5,0,21,-1,0,-2,6,6,1
-2,10,52,-1,0,-11,-4,6,-10,-14,-25,12,4,4,2,-11,1
-4,-2,20,1,-4,0,0,-7,8,-2,2,-11,-3,1,-15,13,1
-9,5,-27,-15,-3,-10,-4,-1,0,-14,11,18,3,1,4,-8,1
1,12,6,-4,2,1,-7,8,-16,-13,-28,4,0,-2,5,-12,1
3,4,-4,-3,-4,-1,-2,10,7,-6,23,-6,0,1,3,0,1
7,12,-12,-3,-4,3,2,6,3,9,-4,-10,-6,-4,-10,2,1
-11,7,-24,-4,-3,0,1,-13,0,6,14,-3,-3,-3,-9,3,1
2,-7,-35,1,0,-4,2,2,-7,3,12,17,4,0,14,-5,1
11,5,7,-2,-5,-5,-3,25,-4,8,-6,-36,-6,-1,12,-5,1
-2,-13,13,28,2,-3,-12,-4,8,15,-62,-1,-1,4,4,-2,1
-4,3,17,5,6,3,-5,-2,2,12,35,10,1,13,2,-3,1
11,-10,-10,6,6,-18,-2,9,-8,4,7,13,3,-1,0,-4,1
0,11,-16,-2,-8,7,3,5,-2,-11,-2,-21,-6,1,12,-1,1
-2,17,22,-18,-3,5,-3,7,-2,17,10,1,-9,-4,4,-19,1
-4,-39,-30,-25,-5,-7,-9,-6,-4,4,19,17,11,3,17,-4,1
-1,-5,10,7,-2,4,15,41,3,25,58,6,-3,0,-26,-25,1
-3,-15,-54,2,10,6,33,-3,1,27,14,1,-2,-2,-10,-9,1
-19,-12,-12,14,3,-7,-20,-3,8,9,0,-18,-2,-3,-2,5,1
-4,-3,32,-14,-11,2,-40,18,-8,-12,-14,-7,-3,1,27,-19,1
20,-11,-56,8,0,-1,-38,-32,-11,5,-21,-6,-2,-2,20,8,1
1,33,-22,25,6,-12,-26,-25,0,-30,-18,-17,-7,2,3,-53,1
-14,6,74,-28,-11,-12,24,6,-3,-20,10,12,2,3,-25,32,1
-5,5,44,-2,0,2,45,-6,8,8,-51,5,6,3,-39,26,1
0,1,12,6,0,5,29,-7,-2,-28,-60,-1,-2,-9,28,-3,1
1,40,-2,-5,-8,3,-25,11,8,-14,-9,-6,1,-5,26,22,1
-7,6,3,-9,-7,1,-8,-13,-5,-19,3,-23,10,10,22,0,1
7,-4,-10,71,4,-4,-17,4,2,-2,-8,-6,-8,-19,-27,-3,1
2,-6,-40,-2,7,9,7,-9,7,-12,-5,-13,-4,-5,-14,15,1
-2,-6,-8,-13,-6,-2,-2,11,-9,15,23,-5,-6,8,-18,-44,1
-5,10,26,-2,1,-1,15,16,-5,18,38,-6,-9,-8,-41,-31,1
-10,-40,-14,-20,1,12,3,5,3,9,-30,26,7,-8,-29,24,1
9,13,34,-15,-6,9,0,0,-8,-10,-52,-10,-2,-7,-2,2,1
-2,-11,18,11,4,1,20,-2,5,1,29,2,0,1,-4,3,1
2,17,-8,-3,-2,-20,-11,-12,2,4,39,6,-3,8,-13,7,1
-17,-15,-34,-25,-8,-5,10,-7,-2,-10,-59,-4,1,8,17,18,1
-2,-5,18,15,11,15,5,-6,-8,19,-39,37,-4,-22,6,-3,1
5,-5,7,-37,-9,-2,-15,-7,-1,-4,14,-11,3,3,22,-1,1
-6,-5,-8,2,8,4,-13,-8,8,21,-28,22,3,-4,-37,8,1
5,15,28,5,5,9,46,-19,-12,4,-20,-19,-13,-14,-28,6,1
8,0,26,-23,-10,-1,12,9,-3,-19,-64,-24,1,-3,-19,4,1
-7,38,61,3,8,1,9,-21,-1,-7,16,63,16,0,-2,-3,1
-1,22,-39,2,-7,-3,-6,-10,-4,-15,81,-20,-4,12,2,22,1
11,2,-32,9,2,-9,3,8,-8,-18,-32,-25,-7,-11,24,-1,1
9,1,8,22,5,17,9,16,8,14,-11,-13,-5,-2,-21,-15,1
0,-2,-8,-26,-4,-3,27,18,10,29,112,22,5,-2,-35,5,1
-4,-3,-65,-5,-7,-3,-31,33,-12,2,-13,-21,-4,3,23,-44,1
4,8,18,27,8,-5,-21,11,-7,5,-19,6,-2,4,6,0,1
-2,-1,-9,-21,-10,1,-24,10,-11,19,34,-3,-5,-10,20,-8,1
4,-7,-18,-9,6,4,-7,-7,4,17,-7,16,-1,5,-8,8,1
-11,0,16,12,6,-4,-8,-23,-10,8,6,21,2,13,30,7,1
-7,7,27,-20,-17,-20,-16,-13,8,1,-17,-23,-1,-1,-6,7,1
-7,-2,-5,11,3,-2,8,-12,8,-4,10,-6,-3,-1,23,-1,1
-1,1,14,21,9,7,14,4,2,19,-10,8,-5,-7,-12,23,1
-1,13,14,-48,-9,1,2,-23,7,-9,65,36,17,-6,18,7,1
-7,27,0,15,-13,7,-11,-5,1,-28,52,-1,10,1,23,-2,1
1,21,-24,40,12,-4,0,-4,2,4,-56,-32,-11,-2,-15,13,1
5,7,17,-19,-6,-8,9,-25,-7,-6,11,-12,-8,6,35,4,1
-9,-13,-30,-15,-7,-11,1,1,3,13,27,-11,-3,-8,-62,-23,1
-5,5,-44,11,4,5,-16,7,-3,2,2,-14,-6,6,5,6,1
1,-1,26,-23,9,-6,44,1,5,10,-1,91,13,3,12,21,1
-9,17,-41,-32,-12,1,-3,-18,-4,-12,-30,-27,-8,-5,-44,-6,1
1,-19,-3,0,13,7,2,-4,-2,-9,-7,20,2,1,-9,14,1
1,-29,-10,-3,1,2,-2,-3,6,39,47,4,0,-2,26,-11,1
-3,-9,-76,-27,-25,-8,-46,3,-1,-20,49,-74,-3,3,38,-10,1
6,-4,39,110,23,14,-25,2,-2,15,10,-14,-3,-10,-27,6,1
-11,-17,-4,-10,-15,2,32,-18,2,6,-23,-43,-15,-9,6,-6,1
-1,-29,5,-32,8,7,-29,3,2,-21,47,59,22,15,29,39,1
-5,29,-3,15,1,-19,6,-29,3,-12,-20,-2,-9,4,5,7,1
-1,-13,81,-35,-8,0,3,1,-18,19,-106,-10,-1,-10,-2,-31,1
6,6,-47,-3,-14,-2,-12,24,2,-20,26,-21,3,4,24,-8,1
4,-2,36,89,31,0,-71,1,-1,22,30,7,-4,-1,11,-12,1
-3,-14,1,-38,-20,-10,-1,13,-2,-7,1,-27,-7,1,-13,-1,1
6,-33,-66,-1,4,-4,-1,10,1,16,18,14,-2,2,11,13,1
-14,28,36,15,8,-11,-33,-41,-3,0,-32,17,-6,2,20,-49,1
-7,7,-9,-61,-15,-7,-50,-1,5,-18,-6,29,3,1,29,-16,1
-8,-35,-28,-13,-7,8,33,11,1,3,-53,12,8,-1,-10,7,1
3,16,8,-24,-11,-3,22,0,-3,-15,-20,-41,-1,-5,-3,-15,1
4,-1,72,93,30,6,-12,15,-4,50,40,6,6,3,-16,-24,1
-3,1,-67,-15,-25,-16,23,20,2,-20,-18,-64,-20,-6,-15,14,1
1,-30,-37,28,7,-3,13,-19,0,46,57,15,-3,3,-37,13,1
4,-6,-30,-13,12,-3,20,1,3,13,-19,31,10,7,0,11,1
-10,12,9,-23,-10,1,6,11,16,-41,-55,-32,-16,5,46,19,1
-14,50,60,-17,-10,-5,21,-10,-5,-19,-37,41,16,-5,8,0,1
10,9,60,31,13,14,13,5,0,18,37,17,2,-6,-42,8,1
-2,-25,-66,-54,-18,10,16,12,-1,-17,17,-40,-6,-21,-6,-19,1
-3,30,-3,31,-2,0,14,1,-6,-15,-38,-32,-5,-9,-24,1,1
1,-23,49,20,17,8,10,-24,12,2,3,67,8,8,-40,25,1
-3,22,-42,-20,-4,4,-18,26,-3,8,28,-36,-19,-22,11,-36,1
-5,-23,-86,-33,-2,-8,-44,-9,2,9,17,61,22,18,28,2,1
8,32,55,10,0,-5,10,18,-4,-6,-55,5,2,3,1,8,1
-6,26,7,-32,-16,-3,1,-12,-5,-19,13,-50,-23,0,-11,-7,1
12,-11,18,-1,19,10,-53,-7,-14,-3,7,69,24,-4,6,5,1
8,23,19,27,0,-5,52,7,-8,21,-16,-40,-19,6,-17,-9,1
2,11,28,-29,-9,-2,1,-12,-5,-20,-76,-6,-9,-1,-5,8,1
5,-11,3,9,4,7,20,16,-4,2,2,-12,-13,-11,-20,-9,1
-10,-33,-12,-52,-13,-7,-8,-17,5,-6,28,0,23,1,16,19,1
0,25,27,116,18,7,24,2,3,21,25,-8,-1,1,25,1,1
-5,-23,-32,-25,-10,5,-20,-13,-4,-14,-50,-36,-17,-8,-48,7,1
-2,-11,-6,-21,-9,-21,-15,-8,-1,2,-5,21,11,3,-10,-13,1
5,9,5,7,3,-1,22,20,-2,7,-10,-2,-1,1,-25,-13,1
-4,-13,64,7,-2,1,-6,-8,-3,12,-44,-30,-19,-5,5,8,1
0,0,-8,-62,-13,2,4,-13,9,-8,-11,20,16,1,-2,24,1
-1,5,81,94,38,8,0,-16,-10,16,-64,42,14,-6,6,3,1
5,4,-22,-3,-9,0,9,4,-9,-6,-30,-74,-40,-9,2,-20,1
-3,3,7,-80,-30,2,21,19,2,-1,51,14,19,-9,-40,-19,1
-4,-9,-20,23,15,2,38,13,0,0,46,44,17,-15,-25,-4,1
3,7,-41,15,2,3,7,2,1,-35,-58,-54,-27,8,57,5,1
-7,-16,2,-14,-9,-20,-74,6,-15,11,45,-5,4,12,-27,-56,1
11,-33,-30,35,17,-20,10,9,5,10,49,33,9,11,21,1,1
8,31,39,-15,-5,-9,28,12,-2,4,-65,-10,-13,-8,71,42,1
-12,-43,-28,-71,-15,-38,10,-21,2,20,30,3,9,72,27,0,1
-2,-7,29,39,4,-44,-15,-5,-5,-10,39,-15,-27,-18,5,-29,1
21,21,-75,28,18,71,44,78,-19,18,15,-31,13,-2,-16,-22,1
8,-39,52,58,32,20,29,-8,-6,44,48,95,13,-24,-65,-20,1
3,-2,-37,-89,-43,-29,15,5,-11,-71,-19,-73,-30,-29,4,-17,1
-28,2,-7,16,12,42,-38,22,-9,-13,-80,32,23,7,-23,-17,1
-2,32,35,10,-1,12,4,-21,9,15,-21,-39,-22,-52,-18,17,1
-5,-5,-29,-49,-27,-1,-54,-14,-1,-28,-8,2,10,-12,50,-5,1
-10,17,11,55,20,7,-19,-10,-9,-11,-5,8,-6,35,12,8,1
10,14,36,12,0,-1,1,-34,8,2,21,-15,6,44,31,46,1
-3,19,-56,-45,-40,-26,-56,-18,13,-30,25,11,22,17,19,3,1
-2,34,-4,63,6,-16,1,-38,-2,-31,-30,-47,-3,28,3,16,1
1,28,38,11,3,-32,7,-52,2,-1,-8,4,8,-11,-38,9,1
-5,28,-84,-12,4,15,6,-29,21,3,55,-84,-25,1,42,31,1
-14,-38,11,73,25,12,26,40,2,29,11,88,16,-19,-23,-35,1
-2,-5,60,-40,-6,-29,-11,25,5,33,-13,21,-1,39,44,23,1
-1,5,-70,-93,-32,-3,-55,-5,-2,-25,31,3,-9,3,-17,-29,1
22,-2,22,5,14,0,49,43,-9,7,-13,-17,-12,-4,-4,-33,1
1,-30,82,14,18,-6,-37,20,-2,34,11,50,6,-39,34,-3,1
9,12,-55,-64,-36,10,-28,-21,4,-29,3,16,9,-4,-8,35,1
-8,29,81,40,12,20,-13,-57,-8,4,-40,-54,-14,-1,-6,10,1
-2,-39,75,18,-3,22,9,19,2,26,-56,-30,-5,0,-22,-4,1
-3,-8,14,14,20,-7,23,11,-24,18,14,19,10,-2,-59,2,1
5,-9,28,56,0,-3,29,19,-1,1,-75,-42,-30,-14,-43,-27,1
-1,-23,34,-65,-10,77,-6,14,2,-1,2,23,6,-32,-22,-24,1
6,12,-43,-19,22,-8,27,6,-1,7,-38,67,18,23,-24,3,1
-16,69,-44,-46,-29,-29,17,12,12,-57,-32,-12,-14,2,12,8,1
1,13,25,65,24,21,14,1,1,9,-40,5,9,-46,-30,-32,1
5,-4,-32,-25,-18,19,35,26,4,-5,1,-57,-12,-19,-42,20,1
-23,-10,-68,24,11,-19,17,-40,-3,9,67,12,-3,-11,-4,-15,1
-4,-7,-19,-9,-4,-31,8,-2,8,1,-24,-72,-32,13,44,26,1
-12,-34,59,-32,-5,-18,-45,18,16,46,-21,83,32,42,4,14,1
6,-16,54,24,13,-1,29,0,-12,14,-5,77,14,-4,3,-9,1
-3,35,-35,-40,-27,28,-42,-46,-2,-22,46,-70,-13,-6,68,5,1
4,-35,5,53,27,-18,-50,29,11,34,70,-3,8,23,-2,7,1
-3,-9,-98,20,-17,2,22,25,-22,-4,7,-61,-33,-34,-42,-41,1
9,-22,-28,-13,3,44,42,26,-13,-2,10,37,20,-27,20,-4,1
7,31,48,68,26,37,-33,-4,13,-6,-8,-27,-8,9,25,52,1
-5,30,-24,-19,-17,-12,-50,-61,-3,-27,-33,-23,-9,-5,-12,2,1
2,-10,-6,-63,-17,-22,1,-8,5,-37,12,8,13,2,42,28,1
-2,45,23,44,17,-19,-43,-53,11,-16,33,5,-25,-16,17,31,1
-2,-18,-37,-69,-2,26,2,9,-19,23,63,112,27,6,-14,-18,1
15,7,-65,-50,-6,3,-7,19,-13,-54,-29,60,27,34,69,33,1
5,70,67,24,0,-15,-28,-8,-15,-45,-37,-49,-33,-29,20,-42,1
-12,-4,-33,-5,-2,19,-15,-53,-28,24,-87,-109,-47,-24,-52,-32,1
3,-56,114,-29,8,-12,28,4,2,-1,-7,91,26,-3,19,9,1
11,13,3,37,8,-25,2,18,17,-11,-16,9,16,-7,0,-2,1
-1,12,-89,-78,-42,-30,-34,-20,10,-13,39,-43,4,30,-23,-1,1
-9,-34,11,68,6,-25,22,12,18,27,37,-28,12,21,-14,-36,1
-13,2,5,74,2,26,23,18,-6,19,-81,-27,-11,-13,3,6,1
-8,34,103,-20,-11,18,-27,-11,-21,-9,-14,-14,-6,-21,-4,-2,1
7,-41,-20,-18,10,29,52,-8,3,-7,40,-19,4,31,6,40,1
0,41,10,54,19,-8,-37,-25,5,-6,2,-40,-16,3,15,28,1
-3,-14,-73,17,13,13,-18,-8,2,44,127,40,11,-25,16,-3,1
-9,-52,-85,-58,-16,13,8,34,7,11,-27,-22,-21,12,-11,-24,1
-25,-46,93,20,19,-18,11,-12,13,4,43,90,34,22,-14,-6,1
-1,6,-32,-61,-25,-9,27,4,-2,-7,-82,-70,-29,0,3,14,1
5,17,16,-67,-16,-38,-52,-52,-6,-5,-21,78,22,-13,-40,-19,1
14,29,80,20,6,11,41,26,-14,4,-28,-9,-16,-34,-21,-22,1
27,31,31,9,-11,-6,21,-10,-14,-12,-69,-65,-28,1,17,6,1
-2,-20,-59,12,22,29,-46,-13,8,8,65,54,31,20,41,28,1
15,24,20,20,13,-17,-75,9,-15,38,-51,-45,-35,20,-32,-40,1
2,-83,-6,-68,-26,5,50,82,7,2,34,9,11,-20,-17,-53,1
2,-4,-33,75,16,1,85,44,10,-27,59,-49,-2,-16,-8,2,1
-14,-13,-122,-19,-13,0,19,-29,-7,-1,116,-21,-12,24,-16,-1,1
-15,-50,61,18,8,12,10,-18,3,4,34,67,24,-21,54,15,1
12,26,-42,-31,-20,-14,-7,2,-15,-24,25,18,24,26,-46,-29,1
9,30,-58,6,-20,-36,56,44,-12,25,-24,-97,-34,37,-45,-50,1
8,-30,-95,11,18,66,-12,26,10,7,33,-24,16,-3,6,24,1
27,18,36,73,20,-21,28,14,4,19,-22,-18,16,26,8,27,1
-5,2,121,-11,-24,-50,25,-44,18,37,-89,-44,-24,-6,24,4,1
14,-9,-90,-127,-35,14,27,55,25,-26,55,62,18,7,-15,0,1
-12,14,-17,3,21,7,-2,14,7,-36,38,47,9,-25,24,30,1
-13,28,89,24,12,-41,-29,17,20,-10,-82,78,10,45,40,72,1
-5,72,46,3,-13,-27,-86,-54,5,-11,-100,-9,-4,11,-27,-46,1
-19,5,-71,-60,-21,-108,-46,19,-33,-6,81,-66,-5,82,-52,-59,1
34,-18,26,17,16,-23,101,80,-27,48,-31,-19,-14,14,-92,-104,1
-26,-16,74,45,-5,37,8,15,27,-30,-113,-52,-2,-35,-2,23,1
28,35,42,121,38,38,45,5,10,29,40,-41,-13,-7,-3,1,1
-6,-55,-128,-29,-3,4,40,28,-15,73,126,-5,3,44,-80,-24,1
-11,-15,-87,50,2,-39,15,30,-1,-26,-2,-51,-7,-3,-7,12,1
9,-75,98,56,27,12,14,-5,-37,8,-49,48,-3,-56,39,-30,1
-9,64,-88,-128,-70,4,-42,-41,-12,-37,17,-53,-19,63,85,33,1
17,-51,73,61,40,55,-49,0,-7,24,-3,-61,-6,-32,-58,-50,1
-7,-6,-29,-83,-1,-3,52,1,17,-25,53,34,-17,10,-26,49,1
1,41,26,-55,5,-53,52,-29,-5,-1,109,127,52,66,104,101,1
-5,45,-55,-5,-26,-4,25,-89,-60,-63,-16,-76,-18,-61,-16,113,1
-26,62,8,28,-32,116,-100,-55,-11,-22,-56,-75,-23,-112,-8,-48,1
-13,-14,127,90,40,-32,-64,0,20,24,-18,76,20,-36,55,27,1
-9,-23,-45,-103,-33,25,61,-43,34,-8,12,24,-5,-32,-49,16,1
