Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
19,-10,-5,-5,-5,-2,60,31,27,-3,1,-4,-2,-5,-49,-27,1
-8,3,7,5,2,11,-5,-1,19,4,0,3,-2,-9,-5,1,1
13,-11,2,-6,-4,-7,-42,-7,-34,-2,-17,-4,0,-1,28,13,1
20,-6,1,-4,1,2,-1,4,6,-18,-3,-14,2,1,8,-4,1
-30,-18,10,31,5,-1,-4,-5,-6,13,9,-20,-2,-2,-7,13,1
3,4,-14,12,8,5,3,-1,-3,19,-4,-5,-5,0,1,-5,1
4,-13,-7,-20,-3,-4,7,-3,22,15,13,10,0,9,-17,-2,1
-22,-74,-4,-6,-7,-5,28,-14,5,2,9,-2,-4,0,-62,1,1
-6,9,-21,-15,3,-2,-13,-1,-4,-16,12,9,-1,1,4,0,1
14,35,8,6,1,2,17,8,-26,-15,0,13,7,0,-2,10,1
37,-1,9,0,-7,-5,-40,-12,-20,2,-17,-19,-6,-4,4,-1,1
-11,-29,-1,-8,-1,-4,4,-3,18,20,7,14,4,2,34,10,1
-14,30,-6,-8,0,5,52,-9,8,-18,3,-1,-4,-8,-74,-16,1
-2,25,8,6,1,0,5,0,3,-41,0,-1,-4,-1,3,-9,1
-6,-29,-10,-33,-3,4,25,18,-2,23,0,44,7,-7,8,-6,1
2,16,-1,-5,1,-2,-11,3,0,-35,2,-3,-3,3,9,-7,1
10,6,-9,15,5,3,-7,-2,-21,-24,5,-16,-4,0,18,-4,1
2,-3,6,-4,-4,-7,-10,3,-5,16,-19,-1,-3,-4,14,0,1
-5,-1,-2,-7,-6,-4,17,2,23,-3,10,9,6,4,0,10,1
-2,7,-6,3,-2,-1,16,-10,28,6,1,-13,-9,-1,-30,9,1
-20,5,0,-16,-5,-3,39,-5,-14,1,-8,19,8,2,15,18,1
-7,3,0,-12,-4,-1,-16,-8,24,0,1,10,5,0,17,0,1
-20,16,1,-6,-2,2,12,0,12,-28,-1,-10,-6,2,7,5,1
15,13,-3,0,0,-7,-40,-5,46,-3,-6,-2,-8,-7,10,11,1
-22,21,5,8,2,5,-15,-18,-11,-61,-6,7,-1,0,10,-8,1
-5,-18,-12,-8,-2,-1,0,3,6,2,11,-5,-2,-3,-4,-1,1
6,23,-5,8,0,4,32,22,-21,-4,-14,1,0,-8,-81,-31,1
18,14,9,0,-3,1,5,1,-17,-5,5,-8,0,1,-3,-3,1
7,-8,-5,16,6,-4,-5,-2,-1,13,7,-16,-7,1,39,10,1
-2,-6,2,-4,-5,1,14,0,-6,9,-4,10,4,-3,-29,-10,1
9,0,8,6,4,-1,-17,2,27,23,-6,-8,-4,-6,28,12,1
-5,0,-3,-4,0,1,-30,-8,-44,-6,3,6,2,-3,25,3,1
-3,-63,-8,-10,-3,-1,-27,-4,9,-18,0,8,3,-2,7,7,1
9,23,4,-7,-5,-4,16,-10,-12,-27,-7,3,1,1,40,5,1
-6,9,5,1,-2,-2,-39,-18,5,-6,-1,-15,-8,-9,-63,3,1
-5,11,-5,-1,2,0,14,-7,0,-2,-6,4,-2,-2,-24,-6,1
2,19,3,-5,-5,-2,-7,0,-1,5,3,1,-1,6,44,2,1
-32,-5,-2,4,0,-2,-6,7,4,13,3,7,3,5,-25,-17,1
-11,8,-13,-9,0,0,1,0,-13,0,6,4,0,1,7,-2,1
30,-7,2,11,3,-4,-2,16,-13,10,-12,-11,-4,3,6,-7,1
4,-12,8,4,-2,-3,-9,0,3,18,0,-4,0,5,58,4,1
-13,2,-2,-4,-2,-1,-72,-10,8,31,1,3,-2,-4,-48,0,1
-7,-55,-5,-15,-3,-3,-22,-5,9,0,0,8,4,-1,0,-6,1
-12,1,6,8,-1,3,37,5,4,-9,0,4,3,0,21,11,1
7,30,0,-18,-9,-3,31,-1,31,35,2,15,11,5,-41,2,1
-28,-55,-5,3,-4,-2,-20,-18,-15,48,-1,-8,0,2,8,-2,1
20,-8,-2,4,-1,-4,15,-5,-34,-12,1,-18,-2,2,22,0,1
-15,23,1,-4,-2,-4,14,3,-13,-34,7,9,3,-5,-12,-14,1
-39,-25,-19,-7,-2,1,-4,-2,1,-4,-7,-14,-9,-6,-10,0,1
9,13,-3,4,3,3,47,21,-15,-39,1,3,-2,-1,-55,-16,1
-4,24,12,4,-1,-7,-26,-3,8,-1,17,6,3,1,9,-4,1
7,-12,-4,29,11,2,10,9,1,16,-16,-20,-8,2,44,9,1
11,8,-2,2,-2,2,-2,-1,-26,11,-8,-16,-5,-3,8,0,1
21,8,15,7,-6,1,-14,-11,23,-14,8,12,3,0,2,3,1
-9,-30,-13,-8,1,1,-6,-7,-1,-23,-10,-11,-8,-3,17,13,1
-3,22,-5,-13,-2,-6,-7,-10,13,0,-9,-14,-2,3,11,4,1
-30,-13,12,28,0,-4,-2,-11,8,5,3,0,-2,1,-5,-6,1
6,-11,-13,-19,-1,0,9,0,-3,15,12,15,-6,0,44,4,1
33,29,-5,-2,4,-4,-68,7,-23,-10,-6,6,0,0,-20,-3,1
-12,4,2,-10,-3,2,-4,-5,-9,9,3,7,-1,-1,41,5,1
5,2,-2,-2,2,4,-10,3,27,24,1,4,-4,-5,-6,4,1
-2,-5,1,-9,-2,-1,7,7,-23,-28,-8,1,-2,-1,-40,-34,1
-5,-5,10,0,-4,-4,20,-3,20,3,7,12,6,-3,1,10,1
-10,-6,-7,-4,2,-1,-5,-12,-14,9,-1,-8,-6,-1,18,14,1
5,-8,0,6,-1,0,-1,-1,-9,3,-1,-11,-1,0,-16,-15,1
-12,7,1,4,-3,1,-11,1,7,7,1,4,5,-1,-9,1,1
7,2,-11,-7,-3,-2,11,5,-11,-7,-6,-9,-6,-4,3,2,1
-16,12,6,12,4,0,-4,1,23,-11,-4,-11,1,-2,19,0,1
-10,8,5,-3,-2,4,4,3,1,1,-8,-2,0,-2,17,-5,1
8,-19,-13,-19,-6,-7,-12,1,28,-7,-5,-2,-2,-4,14,-4,1
-11,3,10,13,3,1,33,16,-6,-1,-5,-15,1,-2,-41,-33,1
-1,0,4,9,-4,0,10,1,2,-14,1,-5,-2,-8,-26,6,1
-8,-3,-8,0,5,6,14,1,-7,3,-1,-4,-1,2,-5,6,1
21,-28,1,2,-4,-5,-25,8,7,21,-8,-5,0,-1,-21,-18,1
6,-3,-1,-1,-3,-5,-15,-7,-25,-5,-7,-8,1,6,29,7,1
-2,-1,-2,0,-1,0,59,17,-2,-2,8,3,-1,5,-85,-5,1
6,-5,-3,1,1,0,1,0,18,17,2,1,-3,-3,-6,-9,1
13,-22,2,-12,-5,1,47,15,5,-17,-17,14,6,-2,-23,-6,1
-23,18,11,2,-3,-1,2,-5,-1,0,-2,-2,-4,-2,0,4,1
-2,0,-3,-2,3,4,4,-5,-34,10,2,-11,-5,-1,29,2,1
19,-26,5,16,2,-4,0,-3,-38,3,-2,6,2,-1,7,-6,1
22,17,-3,3,3,-1,-24,-9,-5,-8,1,-5,-3,-2,-6,-1,1
-2,17,-6,-15,-6,-3,11,8,7,-6,10,-1,-3,0,27,5,1
6,-24,-14,-1,3,1,-66,-11,-19,36,1,3,-1,-6,-18,0,1
12,-7,-9,-4,-1,0,7,6,22,-10,1,-6,-9,-1,44,4,1
-38,24,-5,-4,-2,-2,-41,-29,-2,-35,0,4,2,1,9,13,1
-31,-10,-2,-1,0,0,-11,-13,42,-4,-8,-11,-4,-2,-26,-3,1
-19,15,2,11,-3,-4,16,6,9,12,0,-2,4,-1,15,2,1
-7,6,4,2,-3,0,53,2,-15,-16,3,-12,-5,-6,-91,-25,1
19,19,-8,15,4,5,50,6,3,-25,1,-13,-1,0,-3,4,1
11,10,-6,-17,-7,-2,1,1,-1,-20,14,30,15,2,53,6,1
1,18,-4,-10,-3,-3,-27,-3,-2,-40,-6,-11,-3,4,-10,-7,1
-4,11,-7,-7,-1,-5,-7,1,9,-9,5,18,-1,2,1,5,1
0,-3,8,5,4,-3,0,-5,11,9,10,3,-4,-4,79,4,1
11,7,-15,-6,0,-4,-32,-4,12,13,-5,-7,0,6,15,-4,1
-22,-22,-4,-10,-5,-7,18,-9,18,7,1,3,3,-3,14,17,1
-34,-11,4,-4,-6,0,5,-14,2,26,-6,5,6,-2,-38,7,1
3,-38,-3,-14,-3,-8,-13,-1,-18,34,9,12,0,-2,-11,-3,1
25,-54,-9,-3,-2,-4,-16,-4,-9,-11,-9,-7,-6,-1,27,3,1
1,3,7,-9,1,6,-21,3,-24,12,-10,-5,-3,-7,19,6,1
16,-11,11,0,4,5,-18,-3,-3,28,-7,6,-1,-2,8,-16,1
2,-16,7,0,0,1,32,-1,28,-6,-19,-7,-2,1,16,0,1
-9,61,4,7,-4,-2,5,7,-30,-60,6,-10,-3,3,-8,-1,1
29,33,-9,7,8,-1,4,4,-60,-13,8,11,5,4,-7,-10,1
30,20,-3,-5,-1,-7,-5,-1,-10,6,-4,-3,-5,-5,10,1,1
-11,-24,5,1,3,2,-2,-2,24,34,3,-1,0,2,5,6,1
-24,10,6,-2,-2,-2,28,3,10,-19,1,11,4,0,-46,-16,1
-3,-4,-5,-19,-1,2,1,-1,-13,-21,-4,10,-7,-4,-33,-12,1
4,-5,1,-3,7,1,10,8,-4,13,0,0,-4,-1,70,14,1
26,4,-4,4,-2,-1,-63,-8,-26,-15,10,10,3,7,-4,7,1
12,-24,-5,2,-4,-3,-6,-8,-44,-3,-7,-12,-3,-4,-18,-1,1
11,4,-2,-10,-5,2,54,19,-20,-15,-12,-10,-5,-10,-63,-26,1
2,2,9,22,9,2,-31,-9,18,9,0,-7,-3,-7,7,1,1
-12,11,1,3,-4,3,35,3,-6,-47,1,-11,-1,-1,1,3,1
9,74,-12,-24,-8,2,8,-4,-5,-22,-4,10,3,-1,-22,5,1
-27,-6,13,16,3,-6,-5,-6,22,17,1,-5,-2,0,7,-1,1
-3,-35,-3,-8,-3,-1,0,0,10,27,-4,-9,-2,3,14,9,1
3,-15,6,-3,0,1,-18,-4,11,8,-10,7,3,2,19,2,1
-7,11,3,-4,-2,-1,-25,-4,-11,30,-6,-6,-3,2,21,5,1
-6,-18,2,-4,-3,-6,-46,-10,16,9,4,-4,-5,-3,17,10,1
79,11,-5,5,5,3,12,6,-32,-38,-9,-2,-7,-1,41,-19,1
2,-7,0,-4,-4,-4,-47,4,0,63,-3,4,3,1,12,7,1
1,-12,-4,-4,-5,-1,-11,4,11,-33,1,-7,-1,-4,8,2,1
5,25,-11,5,-4,6,60,11,14,-22,1,-8,-3,-9,-30,-16,1
-38,-28,4,-6,2,3,-2,-7,30,-15,6,26,6,3,-12,-3,1
-12,59,-3,-13,-7,-4,23,-3,3,-6,2,9,2,1,-20,8,1
-54,-49,-6,-11,-3,2,-6,-15,29,6,0,0,-2,-6,1,-1,1
9,-10,7,12,4,0,25,4,-16,-1,-1,-8,0,2,8,-2,1
18,15,-7,6,0,-4,-7,1,3,10,2,-10,-2,-1,-25,3,1
3,-9,-11,11,3,0,53,4,26,23,6,-3,-3,-4,-62,-7,1
-15,14,3,13,1,-3,21,-8,-8,16,1,-8,2,6,1,13,1
7,4,-2,-8,-2,-3,-28,-7,-2,-12,-3,-7,-1,1,38,-1,1
-14,-4,11,11,-1,1,-4,9,38,7,-4,-5,-1,0,-1,7,1
-35,-12,-4,-15,-8,-2,10,-16,26,11,4,13,11,-1,-5,10,1
0,-4,-9,9,0,-3,-7,-12,-12,-13,3,1,-3,-4,-12,-9,1
4,-5,-7,-7,-1,-2,-5,-1,-19,-18,-3,-8,-9,-2,16,4,1
13,-4,2,-16,-2,-1,8,1,-1,18,-2,17,7,-4,57,7,1
12,-21,6,7,-1,-2,-90,-7,-62,22,-13,-4,0,2,13,-5,1
-17,-22,-7,-7,-6,0,1,3,-1,12,-1,-10,-8,-9,9,-7,1
-5,-2,4,0,3,3,2,10,18,-12,11,12,-3,-3,-8,-14,1
-22,8,-4,5,7,-1,23,15,-33,-9,-4,-6,-2,1,-31,-15,1
12,-3,-5,-6,-7,-5,-6,-2,4,7,11,6,1,1,12,9,1
-1,3,-7,-4,0,1,12,-3,3,-10,6,12,-4,-4,-18,1,1
4,0,1,2,5,1,-60,0,12,20,-4,-16,-11,-6,-37,0,1
-14,3,3,3,-1,0,-14,-6,-27,-7,-2,5,5,2,-22,-5,1
59,21,0,-12,-4,-1,56,7,-18,-32,-11,-2,-5,1,29,2,1
31,-6,6,10,4,-1,-33,-16,-40,14,2,-6,2,0,-14,1,1
-18,6,4,11,-4,-7,15,-4,28,-18,-9,-33,-2,2,7,1,1
0,2,-9,12,1,-2,15,5,-4,-5,5,11,2,3,-10,-7,1
-9,-13,-4,0,1,2,52,2,-5,-11,-1,-5,-4,-6,-78,-3,1
-8,-11,1,3,-3,-2,-22,0,-7,13,2,-10,-2,0,-3,1,1
-5,12,-2,7,2,0,-17,-3,2,-10,-8,7,2,1,24,6,1
11,-15,3,-16,-4,1,56,4,-36,6,2,9,-4,-1,-89,-10,1
-18,-38,4,1,-3,-2,-28,-11,12,30,0,0,-1,-4,12,-2,1
-13,-37,-9,-1,-3,-1,-2,0,17,25,-15,-3,1,0,37,6,1
-8,9,0,-10,-2,-1,-10,1,7,-20,8,17,-2,-3,8,-7,1
-4,3,9,-5,-3,-5,-13,-4,4,0,-7,-3,1,-2,5,5,1
-21,-12,-3,-6,2,6,25,-3,26,4,8,-2,0,-2,-61,-3,1
11,33,-5,4,-4,-1,-12,1,43,-11,2,-11,6,1,14,6,1
-1,11,-2,8,-5,-4,-6,3,-55,-24,2,7,7,4,46,-9,1
-6,-5,-11,-16,-10,3,-65,-3,2,-20,-1,-5,-4,-6,-9,6,1
13,21,1,-7,-2,0,-15,-2,-20,-9,-2,13,2,-7,2,-3,1
8,18,1,-10,3,4,8,-5,13,13,-2,-5,-4,5,7,3,1
-55,-22,0,3,-1,-5,0,-4,-12,9,-2,-19,-10,2,22,2,1
5,-6,-5,12,4,-3,12,4,22,-15,-3,-19,-3,0,-1,-19,1
37,17,3,12,-3,-1,56,29,-39,-7,-8,-18,-4,-2,-75,-36,1
-21,50,7,9,1,-3,2,-3,-1,-41,-7,3,-1,2,25,4,1
-2,-13,-6,-21,-3,-1,1,-8,28,5,-2,8,2,3,7,14,1
-7,-7,5,3,-4,-5,-42,1,-8,5,2,8,-1,-4,-14,-11,1
0,30,8,-11,0,3,2,1,6,-47,-9,8,-2,-2,32,7,1
11,5,2,-4,-1,1,16,-8,-16,74,6,2,-1,-1,-7,7,1
-14,-26,-5,-4,-2,-4,-25,-9,4,-7,-10,-16,0,3,31,0,1
0,-4,3,11,0,-3,9,15,61,-10,-3,1,-1,-4,-22,-16,1
-31,17,-3,3,1,7,-53,-6,-5,7,1,3,0,-4,12,15,1
-2,-23,-1,-9,0,1,32,-18,20,-10,0,6,-4,-1,19,24,1
-11,3,5,-2,1,6,-41,-39,22,12,2,9,4,-2,4,-1,1
-15,-4,-4,-3,-6,-1,18,11,-21,-3,10,2,0,-2,12,-4,1
9,-28,-19,-14,0,2,76,32,-3,2,12,14,-2,3,-41,-22,1
28,5,1,-14,-5,-7,-27,-11,-16,21,0,0,2,-3,-36,-4,1
2,-12,4,13,3,-5,22,10,1,16,0,-12,1,7,39,5,1
9,-18,-7,-22,-10,-16,-87,15,11,-9,-2,17,-4,1,17,5,1
12,39,1,10,10,-5,-22,-35,2,12,3,0,-4,-4,8,-4,1
-3,-17,-3,-3,6,5,29,7,-8,29,3,-1,-1,1,12,24,1
-39,-25,-6,-5,-10,-2,-16,-10,3,-11,3,6,7,-2,12,-3,1
-28,13,-7,7,-4,-2,41,3,-28,-15,1,-7,0,5,-16,-13,1
19,-25,1,17,-1,-2,10,5,-13,-5,-1,-8,-1,-1,-11,15,1
5,-11,-2,-19,6,2,-6,-35,-20,-22,0,10,4,4,-8,-18,1
70,28,-4,0,-8,-5,-32,5,-16,-6,-3,-5,-4,-2,-5,15,1
2,-15,-7,13,6,4,28,0,-16,9,4,-26,-11,-6,35,-2,1
-16,-31,-10,25,11,3,-21,8,22,5,5,-8,-4,-2,23,-19,1
-4,47,10,-23,-7,12,-23,-7,-3,10,13,40,12,-6,-27,-8,1
4,-12,-3,-18,-17,-13,15,21,16,30,-12,-25,-8,-1,25,-9,1
-2,-11,4,33,4,-9,30,14,10,-55,-10,-33,-14,-6,-3,2,1
-39,26,10,5,1,-5,0,-12,-13,11,-15,6,3,6,-15,-5,1
3,6,4,-21,-3,-4,0,-6,6,-23,-1,1,3,2,-8,0,1
28,-4,-13,2,9,10,3,3,-12,-6,13,-14,-8,-6,9,-1,1
9,21,-17,13,0,-7,-11,5,-3,-38,-8,0,-3,0,26,5,1
-13,-7,2,-31,-4,2,-17,-14,14,43,-1,6,-10,-7,-16,-3,1
0,-5,-10,25,12,6,10,22,22,-38,-7,-17,-1,7,-62,-21,1
-22,21,0,0,-7,-9,55,-9,6,-24,-14,0,-6,-7,-13,11,1
11,-4,8,10,-1,1,36,22,16,33,-6,-9,2,8,62,-4,1
-69,-15,-1,-17,0,4,-78,-21,71,-19,-2,23,5,0,7,4,1
-41,-10,9,-14,-8,-6,-48,-15,26,0,9,-11,-8,-6,-13,4,1
0,-2,-13,35,10,7,31,4,-33,-7,-14,5,-2,-1,-35,-10,1
55,-28,2,-36,-2,14,13,7,-53,16,13,28,1,-10,1,-4,1
6,67,-25,-58,-12,-9,35,8,-20,-30,30,53,6,-2,47,1,1
58,-17,1,18,4,0,-53,1,-6,-28,-13,-18,-12,-3,-2,2,1
-36,-3,-10,-4,7,-3,18,10,19,2,-1,-11,10,5,45,15,1
-40,13,8,-8,-11,-6,-3,-22,-1,37,-2,6,0,0,-2,0,1
34,-11,2,-2,-4,-4,-24,-5,-45,-10,12,1,4,7,-6,5,1
-4,27,-3,7,-3,-5,13,4,-17,-14,-13,-35,10,-3,4,-4,1
35,-23,16,21,-2,4,-3,4,-31,24,3,13,2,-2,-72,-9,1
-71,11,5,4,4,-4,29,-7,-14,32,-11,4,3,6,13,2,1
31,-50,2,-34,-10,6,-22,1,-29,23,14,12,-8,-4,-9,-21,1
-8,-23,-40,-13,4,-3,3,-10,41,-29,9,9,-5,-8,-38,7,1
55,-25,-6,1,1,-7,17,7,-46,4,-10,-12,-3,7,3,-15,1
-6,-12,-4,-12,-3,1,-10,-1,12,-4,7,6,-3,-4,-1,-2,1
1,39,14,19,13,3,87,5,31,-22,-7,-28,-3,-3,-50,12,1
3,10,1,-7,-10,-3,7,-2,3,-9,-4,24,7,1,-6,-4,1
5,22,4,-6,-7,-3,22,-2,-4,-4,-1,-17,0,0,6,-4,1
18,-10,-8,-1,-4,-7,12,8,11,-1,-5,-34,-14,-2,3,-1,1
-13,13,8,49,9,8,-16,-2,-36,-45,-2,3,3,-9,-11,-1,1
36,-12,3,-2,0,-4,-21,-11,-28,19,-1,-6,-5,5,50,8,1
-28,-13,12,11,2,2,-26,-3,13,4,-2,-4,-2,2,20,-5,1
-13,-23,-3,-3,-4,0,0,10,-18,36,-3,-8,6,1,10,-12,1
-34,-13,2,28,5,4,-2,-1,77,-30,-5,-26,-6,-2,16,3,1
-24,39,3,10,3,0,-12,-27,1,-1,1,26,-2,-13,-49,1,1
-3,-13,-2,-8,-1,5,-4,4,16,57,-7,3,1,-1,38,15,1
8,-34,27,-9,-5,-4,-19,-18,-1,-38,-22,3,12,7,-9,2,1
-7,9,-10,-12,-15,-20,-31,-3,-12,-27,-2,1,4,0,18,-2,1
6,42,6,35,3,6,18,1,-8,0,1,-12,-15,-11,17,1,1
5,-16,2,1,-1,4,17,-8,3,5,-9,-3,8,4,-23,-3,1
16,-1,4,-7,-10,-9,6,5,14,-9,-7,26,13,4,-22,-3,1
-23,-15,4,-25,-8,-10,-12,-9,8,-28,2,2,-4,1,4,4,1
-11,31,-6,-2,3,2,16,-3,43,21,19,-4,5,8,17,14,1
-6,52,-10,-4,-8,-7,-38,0,-14,20,0,-23,-5,0,7,-1,1
-2,4,-11,27,3,-2,-15,0,-20,14,-8,0,-2,4,75,7,1
62,11,7,-8,0,-3,-90,0,-27,-17,-1,8,-2,-4,-11,4,1
7,-8,-7,-11,2,9,45,21,-5,14,-7,-5,0,-1,-52,-21,1
-17,-11,4,10,-4,-6,44,-10,10,11,3,8,-3,-5,31,14,1
3,-27,8,-16,3,2,-55,-4,-13,-17,0,14,-7,10,78,17,1
15,-23,-8,-10,6,1,-21,-4,-32,29,14,-13,-4,0,-14,-12,1
6,-4,-1,20,8,2,73,4,-16,16,5,-23,-3,3,-38,0,1
-11,-23,-1,-12,-7,1,12,0,24,11,-6,13,-1,6,15,6,1
1,27,-11,-5,1,2,-27,-12,13,10,16,-9,-5,-11,-64,-12,1
-15,1,-5,5,0,0,33,5,-20,16,-20,-4,-2,-11,-34,-2,1
-10,-31,-1,-23,-15,-3,45,1,9,-20,0,30,18,-3,8,-1,1
5,1,4,1,4,4,34,-5,-6,-13,11,20,2,-1,27,2,1
-16,7,4,-12,-4,1,20,-1,6,-5,-6,-28,-5,-4,-19,24,1
31,5,14,33,4,-1,-11,3,-35,1,2,-4,-2,2,-9,-6,1
19,-6,-6,-2,4,4,-3,4,-10,-27,-26,-35,5,12,23,-3,1
-10,-7,6,37,-1,-13,-55,1,8,14,2,-11,-6,-3,20,3,1
25,11,21,20,0,-8,-54,-3,-54,-10,-6,1,-6,-3,21,-12,1
-30,-2,-23,-40,-9,2,31,-25,53,-32,3,-11,-6,-1,-9,24,1
-28,37,16,18,15,-2,12,3,-3,2,-10,13,-7,-9,-10,-9,1
1,10,-2,-19,0,4,16,8,-8,-24,-14,2,-6,-5,-12,-18,1
1,-16,-2,-11,-4,-4,3,9,31,15,13,2,-3,-2,17,9,1
-29,1,-8,9,7,7,-12,1,21,-15,-10,27,10,5,-23,-13,1
-9,13,-16,-32,-16,-7,-28,-7,-22,-8,7,17,0,-3,-2,-10,1
29,18,3,-15,4,5,27,13,10,24,32,27,5,-1,53,26,1
6,-27,-36,-4,2,3,-10,-15,-23,-2,11,11,-4,-9,-9,-5,1
8,15,0,-14,-2,-3,-12,-1,2,-1,-10,-10,-3,-2,-3,-10,1
-14,-22,6,3,-2,2,-3,-9,18,24,-2,5,4,1,37,28,1
10,-2,-3,-1,-3,-1,-4,-1,-7,-3,-13,-21,-7,-4,-12,-15,1
-15,-17,7,18,0,-2,12,7,-5,34,-2,-10,0,2,-21,-9,1
14,-24,4,2,-4,-2,3,3,7,-3,-7,-10,-1,2,-3,-3,1
-20,0,4,2,-1,-4,-11,-3,9,-2,-2,-1,-3,-2,-5,-1,1
-19,-12,-5,4,2,-1,-2,-1,9,1,-5,-6,-1,-3,-15,-14,1
9,30,6,-10,-4,-2,-5,4,-10,11,-3,-8,-5,-3,-2,-4,1
4,-27,-5,11,1,1,-1,-2,-8,-13,10,-20,-8,1,-12,-4,1
-2,0,-1,30,12,2,-2,3,25,-3,-10,-3,-2,3,6,7,1
-2,9,-6,-3,-2,-2,-7,-1,-6,3,-4,-16,-7,-4,-5,-4,1
-8,1,8,-4,3,2,4,-3,4,-1,3,1,-6,-1,-19,-7,1
-13,2,-5,-5,-5,-1,-1,5,16,-1,-1,11,5,-1,1,-4,1
9,-4,0,-6,-4,-1,-4,3,3,-22,-2,3,4,2,-7,-5,1
-28,2,7,12,0,-1,29,-9,-14,10,-6,4,-1,3,-17,2,1
6,-26,-6,-2,1,-1,-16,1,-19,14,1,-9,-1,0,-1,2,1
36,8,4,-10,-2,-6,-12,-17,32,2,-2,-1,6,6,40,13,1
-7,21,-2,-10,-7,0,0,0,-12,-35,-2,-4,-5,-5,4,-4,1
-5,9,3,-27,-6,-5,-19,1,-3,34,4,74,24,2,-11,-5,1
3,-50,-11,-19,-6,0,4,1,-4,22,1,-2,1,2,-1,-3,1
-10,-1,-9,0,5,2,-2,3,12,-11,4,-8,-7,-4,-10,-4,1
11,2,8,5,4,4,33,3,-28,7,-11,-18,-11,-8,-52,-19,1
15,-28,10,14,-2,-4,1,14,-32,0,-8,11,5,1,3,2,1
18,51,-4,-1,-1,0,5,0,38,-32,2,-1,-3,-4,-10,-13,1
-2,-11,-10,-17,-5,2,11,-7,-44,-15,1,6,-4,-3,-25,-15,1
-2,11,1,-3,-6,-5,-15,-6,16,3,-12,2,0,4,88,22,1
11,-10,-4,-1,0,0,-42,-1,10,-5,3,1,-1,0,21,11,1
-8,-22,-4,-16,-2,-3,-12,-9,-11,37,7,-13,-7,-4,-5,0,1
9,-1,0,56,12,4,27,9,-14,-20,-31,-34,-5,-2,-7,-5,1
-15,-3,9,-6,-7,-3,-16,-8,-33,0,-7,6,8,4,-17,-3,1
5,29,10,-24,-4,1,33,6,9,-54,-3,-2,-1,-5,-7,-4,1
-9,-25,2,16,0,-2,8,-1,16,-13,4,5,5,-4,-8,0,1
-26,7,-3,-7,-3,3,17,-8,11,1,4,-25,-7,-8,-51,-9,1
15,34,-4,7,-3,-8,18,15,25,-19,-4,13,7,1,0,5,1
-20,10,3,-2,-2,-1,-19,-5,9,12,-7,-7,-6,-3,7,-5,1
-15,-17,-6,-3,0,4,-30,-5,7,11,2,-1,-6,-4,-3,2,1
-14,3,-12,-9,1,-4,6,-5,22,17,5,10,0,2,14,3,1
10,-30,-1,-2,5,1,9,8,-22,-8,-4,-8,0,2,69,6,1
5,-35,-1,0,-7,-6,-6,-29,0,16,2,-10,-6,-9,-83,-2,1
9,22,6,19,6,1,-3,-2,11,14,3,-6,0,-2,12,8,1
7,-52,-8,0,-2,-1,-1,10,-10,-9,9,-6,5,4,29,5,1
7,-3,4,-9,-6,-4,-5,1,-16,-8,-7,-9,-3,-3,-19,-14,1
-9,-60,-8,20,8,3,-11,7,-28,-6,1,5,2,-2,15,0,1
-13,-26,10,-17,-1,3,19,-3,-3,-2,-6,6,-6,-5,-70,-12,1
21,39,-2,4,8,0,-31,0,3,3,-7,-20,-5,-2,15,14,1
10,-2,6,0,2,7,16,2,-20,-6,-2,18,-2,-2,-5,-13,1
-10,29,6,-1,-2,-1,-11,-5,-2,-11,-1,-8,-2,1,28,11,1
0,48,-2,-11,-6,-7,-7,-2,-14,-76,8,14,-1,-3,8,-3,1
6,59,-13,-7,0,5,8,10,-7,10,11,4,-1,3,11,-1,1
8,31,-5,1,-5,-2,-10,-4,14,3,1,-7,8,3,-14,11,1
-7,-4,-2,0,-5,-7,30,6,14,9,-3,-3,-3,0,-4,-13,1
-23,-53,-19,-22,-7,-4,-16,2,31,21,23,26,3,3,25,5,1
-51,-31,-8,0,0,-1,-4,-13,5,22,1,4,1,1,2,3,1
-5,-13,-8,-16,-7,-1,3,-14,9,8,7,6,2,4,14,20,1
31,6,-5,-5,4,0,-7,0,-8,-4,5,21,1,0,-6,-4,1
-4,11,-2,3,10,0,16,-7,26,12,-10,-25,-7,3,-33,-8,1
16,42,16,-6,-9,-6,-12,13,-25,-13,-4,1,0,0,52,-13,1
9,19,1,5,4,0,-33,5,-6,-20,-2,23,-2,-5,13,0,1
-10,-25,-4,-13,3,0,2,0,-4,9,-4,-14,-9,2,-45,-23,1
13,-18,2,19,2,-1,80,31,-7,27,-5,-23,-3,-1,-24,-2,1
15,-26,10,22,-3,4,47,-10,-13,16,-22,-29,-1,-1,-10,-8,1
-12,-16,3,22,3,-4,-19,1,-11,12,-9,-10,-4,-3,-7,0,1
11,12,10,3,1,1,20,0,15,-9,3,-1,4,-5,15,-2,1
-12,7,-4,-5,0,0,42,4,7,5,3,9,-3,-7,-56,-8,1
1,-11,-3,-10,-9,3,-13,-5,-8,-30,6,17,7,1,5,8,1
-22,13,-11,-14,2,-1,-9,13,25,-33,1,3,-2,-1,14,-38,1
13,21,-3,-8,-5,-4,1,8,5,-8,-4,-2,-4,-3,-5,3,1
